year;id;square;cadrant;x;y;z;code;det_mat_col;burnt;length;group_fab;bearing;plunge;us_field;article_corpus;nature;ACC;refit;raw_material;surface_state;surface_state_class;Macro tapho;Micro tapho;Cortex;% cortex;Loca cortex;Techno;Infos_support;fragment;technique;talon;remarques talon;Nuc. sur éc.;Conception;modalité;Typo simple;Typo;Loca. ret.;Accident;_ 2cm;remarques;long;larg;ép;Courbure;obj;couche;couch correl EJF_16_ EJO inf _172_200;Decapage;No faune;Id;Lettre seule;refit;8B;Type;Type HR;species;Bonne.Species_sans_indet_;Sp_nisp.avant.remont_;SPE.OL;Bodypart;Bodypart_Pre_refit_;Bodypart_segments;BodyPR_DS__sans_indet_;BodyPR_DS;Bodypart__4_seg;Portion;Segment;NDE;BUR;Landmark;diam antero_post;circ. SUR cercle pierr;circ. au_dessus pierrure;Type bois;Side;AGE;haut metaconide;haut protoBUC;Wear;Int_surf;Length;Width;Sh_circ;Sh_length;Surf_State;OverallSS;SURF OBSERV;Traces;Gnaw;Extent;FracType;Frac_shA;Frac_shB;EdgeS;Dist;Ret:#Zo;Ret:Comp;PN_type;GouttiereRUL;Sill_MC;MTARSE;glued;Region;Comments;DESSIN _APRES LIGNE358_EJOP SUP H8_IaIV_;NON ETUDIE;0;LIG2_9;BANDE.B_J;Fouille;Long bois;Long ribs;code;ZOOM
2018;4239;J4;IIIc;-10.83;4.971;-2.017;SILEX;;;5,8;NA;;;18;us18;NA;PM;;Santonien;lustré (brillance);2;;;;25;;Nucléus discoïde?;;;;;;;discoïde ?;;;;;;> à 2 cm;;65,3;55;20,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2018;4240;J4;IIIc;-10.757;4.847;-2.009;FAUNE;;;2,6;NA;;;18;us18;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;US18;9.EJOP;NO. 4240;4240;4240;;;;OS;;BB;;;;PHA2;;;;;;DX;;;;CAPSULE NON EPIPH;;;;;;J;;;;;24;;;;;SOM;100;;;;;NAP;NAP;;;;;;;;;;;;;;21503;;;nouvelle;;;OS;
2018;4241;J4;IIId;-10.716;4.955;-2.005;FAUNE;;oui;2,9;NA;;;18;us18;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;US18;9.EJOP;NO. 4241;4241;4241;;;;OS;;UNG3/4;;;;NID;;;;;;FR;;;BL;;;;;;;;;;;;31;;;;;;;;;;;;;;;;;;;;;;;;;;21504;;;nouvelle;;;OS BRULE;
2018;4242;J4;IIIc;-10.756;5.003;-2.025;FAUNE;;oui;2,3;NA;;;18;us18;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;US18;9.EJOP;NO. 4242;4242;4242;;;;OS;;UNG3/4;;;;NID;;;;;;FR;;;BL;;;;;;;;;;;;22;;;;;;;;;;;;;;;;;;;;;;;;;;21505;;;nouvelle;;;OS BRULE;
2018;4243;J4;IIId;-10.736;5.003;-2.022;FAUNE;;;2,5;NA;;;18;us18;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;US18;9.EJOP;NO. 4243;4243;4243;;;;OS;;MAM;;;;NID;;;;;;FR;;;;;;;;;;;;;;;24;;;;;;;;;;;;;;;;;;;;;;;;;;21506;;;nouvelle;;;OS;
2018;4244;J4;IIId;-10.698;4.948;-2.013;SILEX;;;1,9;NA;;;18;us18;NA;INDET;;Santonien;lustré (brillance);2;;;;0;;Eclat non cortical;;Fragment;Indéterminé;Punctiforme;;;indéterminé;;;;;;< à 2 cm;;17,5;11,5;4,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2018;4245;J4;IIId;-10.591;4.922;-2;FAUNE;;;2,9;NA;;;18;us18;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;US18;9.EJOP;NO. 4245;4245;4245;;;;OS;;UNG3/4;;;;NID;;;;;;FR;;;;;;;;;;;;;;;30;;;;;;;;;;;;;;;;;;;;;;;;;;21507;;;nouvelle;;;OS;
2018;4246;J4;IIId;-10.584;4.958;-2.014;FAUNE;;;9,3;2;239;3;18;us18;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;US18;9.EJOP;NO. 4246;4246;4246;;;;OS;;UNG3/4;;;;17.RIB;;;;;;SH;FR;;;RHINO?;;;;;;;;;;;93;;;;;;;;;;;;;;;;;;;;;;;;;;21508;;;nouvelle;;S;OS;
2018;4247;J4;IIId;-10.682;4.962;-2.025;FAUNE;;oui;2;NA;;;18;us18;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;US18;9.EJOP;NO. 4247;4247;4247;;;;OS;;MAM;;;;NID;;;;;;FR;;;BL;;;;;;;;;;;;19;;;;;;;;;;;;;;;;;;;;;;;;;;21509;;;nouvelle;;;OS BRULE;
2018;4248;J4;IIIc;-10.86;4.888;-2.016;SILEX;;;2,9;NA;;;18;us18;NA;INDET;;Santonien;frais;1;;;;0;;Eclat non cortical;;Fragment;;;;;indéterminé;;;;;;> à 2 cm;;28,5;9,7;4,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2018;4249;J4;IIId;-10.676;4.823;-2.023;FAUNE;;;1,8;NA;;;18;us18;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;US18;9.EJOP;NO. 4249;4249;4249;;;;OS;;MAM;;;;NID;;;;;;FR;;;;;;;;;;;;;;;18;;;;;;;;;;;;;;;;;;;;;;;;;;21510;;;nouvelle;;;OS;
2018;4250;J4;IIId;-10.55;4.931;-2.011;AUTRE ROCHE;;;1,5;NA;;;18;us18;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2018;4251;K5;IIa ;-11.634;5.058;-2.019;SILEX;;;1,9;NA;;;18;us18;NA;INDET;;Santonien;lustré (brillance);2;;;;0;;Eclat non cortical;;Fragment;;;;;indéterminé;;;;;;< à 2 cm;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2018;4252;K5;IIIc;-11.797;5.986;-2.021;SILEX;;;2,8;NA;;;18;us18;NA;INDET;;;;0;;;;;;?;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019;4253;K4;IVd;-11.135;4.957;-2.029;FAUNE;;;2,4;NA;;;18;us18;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;US18;9.EJOP;NO. 4253;4253;4253;;;;OS;;UNG2/3;;;;17.RIB;;;;;;SH;;;;;;;;;;;;;;;23;;;;;;;;;;;;;;;;;;;;;;;;;;21511;;;nouvelle;;S;OS;
2019;4254;K4;IVd;-11.116;4.975;-2.037;FAUNE;;;2,2;NA;;;18;us18;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;US18;9.EJOP;NO. 4254;4254;4254;;;;OS;;CAB;;;;TTH;;;;;;I;;;;;;;;;;VO;;;3;;26;;;;;NAP;0;;;;;NAP;NAP;;;;;;;;;;;;;;21512;;;nouvelle;;;DENT;
2019;4255;K5;Ia;-11.156;5.118;-2.028;SILEX;;;2,1;NA;;;18;us18;NA;INDET;;Santonien;lustré (brillance);2;;;;0;;Eclat non cortical;;Fragment;;dièdre;;;indéterminé;;;;;;>20;;16,9;20,8;4,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019;4256;K5;Ia;-11.129;5.18;-2.027;SILEX;;;2;NA;;;18;us18;NA;INDET;;Santonien;frais;1;;;;0;;Eclat non cortical;;Fragment;;lisse ;;;indéterminé;;;;;;oct-20;;22,2;12,2;3,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019;4257;K5;Ib;-11.327;5.186;-2.038;SILEX;;;2;NA;;;18;us18;NA;INDET;;Santonien;lustré (brillance);2;;;;0;;Eclat non cortical;;Fragment;;dièdre;;;indéterminé;;;;;;>20;;21,2;13;3,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019;4258;K5;Ib;-11.297;5.177;-2.046;FAUNE;;;3,8;NA;;;18;us18;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;US18;9.EJOP;NO. 4258;4258;4258;;;;OS;;UNG2;;;;LBN;;;;;;SH;FR;;;;;;;;;;;;;;37;;;;;;;;;;;;;;;;;;;;;;;;;;21513;;;nouvelle;;;OS;
2019;4259;K5;Ib;-11.259;5.178;-2.044;SILEX;;;2,1;NA;;;18;us18;NA;INDET;;Santonien;lustré (brillance);2;;;;0;;Eclat non cortical;;;;ôté / cassé;;;indéterminé;;;;;;>20;;21,3;14,8;4,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019;4260;K5;Ia;-11.25;5.175;-2.048;SILEX;;;3,2;NA;;;18;us18;NA;INDET;;Santonien;frais;1;;;;0;;Eclat non cortical;;;Directe dur;lisse ;;;indéterminé;;;;;;>20;;21,8;18,9;7,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019;4261;K5;Ib;-11.269;5.14;-2.033;FAUNE;;;2,5;NA;;;18;us18;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;US18;9.EJOP;NO. 4261;4261;4261;;;;OS;;UNG2;;;;RIB?;;;;;;FR;;;;;;;;;;;;;;;34;;;;;;;;;;;;;;;;;;;;;;;;;;21514;;;nouvelle;;;OS;
2019;4262;K5;Ib;-11.296;5.101;-2.032;SILEX;;;4,2;NA;;;18;us18;CP;CHATEL;;Turonien supérieur;frais;1;;;;0;;Lame;Plein débitage;Fragment;Directe tendre minéral;Punctiforme;;;Laminaire;;;;;;oct-20;;399;179;64;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019;4263;K5;Ia;-11.248;5.073;-2.041;SILEX;;;2,9;NA;;;18;us18;NA;INDET;;Santonien;lustré (brillance);2;;;;4059;;Eclat cortical;<50%;Fragment;;;;;indéterminé;;;;;;>20;;20,8;27,5;8,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019;4264;K5;Ib;-11.283;5.13;-2.034;FAUNE;;;4,6;NA;;;18;us18;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;US18;9.EJOP;NO. 4264;4264;4264;;;;OS;;UNG3/4;;;;17.RIB;;;;;;SH;FR;;;;;;;;;;;;;;48;;;;;;;;;;;;;;;;;;;;;;;;;;21515;;;nouvelle;;S;OS;
2019;4265;K5;Ib;-11.274;5.161;-2.043;FAUNE;;;5,9;3;360;23;18;us18;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;US18;9.EJOP;NO. 4265;4265;4265;;;;OS;;UNG3/4;;;;MTP?;;;;;;FR;;;;;;;;;;;;;;;61;;;;;;;;;;;;;;;;;;;;;;;;;;21516;;;nouvelle;;;OS;
2019;4266;K5;Ib;-11.288;5.241;-2.029;SILEX;;;2,6;NA;;;18;us18;NA;INDET;;Santonien;lustré/concassé;3;;;;19;;Eclat cortical;<50%;Fragment;;lisse ;;;indéterminé;;;;;;>20;;23,5;15,9;7,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019;4267;K5;Ib;-11.406;5.064;-2.026;FAUNE;;;2,3;NA;;;18;us18;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;US18;9.EJOP;NO. 4267;4267;4267;;;;OS;;UNG3/4;;;;17.RIB;;;;;;SH;FR;;;;;;;;;;;;;;24;;;;;;;;;;;;;;;;;;;;;;;;;;21517;;;nouvelle;;S;OS;
2019;4268;K5;IIa ;-11.501;5.14;-2.027;SILEX;;;2,5;NA;;;18;us18;CP;CHATEL;;Santonien;frais;1;1;2;;0;;Crête;lame;Fragment;;;;;Laminaire;;;;;;05-oct;;247;71;33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019;4269;K5;Ib;-11.486;5.197;-2.04;FAUNE;;;4,8;NA;;;18;us18;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;US18;9.EJOP;NO. 4269;4269;4269;;;;OS;;RHINO?;;;;17.RIB;;;;;;SH;FR;;;;;;;;;;;;;;52;;;;;;;;;;;;;;;;;;;;;;;;;;21518;;;nouvelle;;S;OS;
2019;4270;K5;Ib;-11.466;5.196;-2.043;FAUNE;;;5,4;NA;;;18;us18;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;US18;9.EJOP;NO. 4270;4270;4270;;;;OS;;UNG3/4;;;;LBN;;;;;;SH;FR;;;;;;;;;;;;;;55;;;;;;;;;;;;;;;;;;;;;;;;;;21519;;;nouvelle;;;OS;
2019;4271;K5;Ib;-11.437;5.19;-2.032;FAUNE;;;3,1;NA;;;18;us18;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019;4272;K5;Ib;-11.405;5.236;-2.044;SILEX;;;2,9;NA;;;18;us18;NA;INDET;;Santonien;lustré (brillance);2;;;;0;;Eclat non cortical;;Fragment;;;;;indéterminé;;;;;;oct-20;;27,5;12,3;3,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019;4273;K5;IIa ;-11.617;5.083;-2.027;SILEX;;;4,8;NA;;;18;us18;MST;PM;;Santonien;lustré (brillance);2;;;;0;;Eclat débordant l.s;dos limité;;;facetté;;;Levallois ?;;;;;;>20;;28,7;37;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019;4274;K5;IIa ;-11.598;5.089;-2.038;SILEX;;;2;NA;;;18;us18;NA;INDET;;Santonien;frais;1;;;;0;;Eclat non cortical;;Fragment;;;;;indéterminé;;;;;;oct-20;;17,7;11,9;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019;4275;K5;IIa ;-11.593;5.117;-2.034;SILEX;;;2,6;NA;;;18;us18;NA;INDET;;Santonien;lustré (brillance);2;;;;0;;Eclat non cortical;;Fragment;;;;;indéterminé;;;;;;oct-20;;21,7;11,2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019;4276;K5;IIa ;-11.556;5.103;-2.042;FAUNE;;;4,5;NA;;;18;us18;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;US18;9.EJOP;NO. 4276;4276;4276;;;;OS;;UNG3/4;;;;RIB?;;;;;;FR;;;;;;;;;;;;;;;37;;;;;;;;;;;;;;;;;;;;;;;;;;21520;;;nouvelle;;;OS;
2019;4277;K5;IIa ;-11.569;5.082;-2.039;FAUNE;;;2,6;NA;;;18;us18;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;US18;9.EJOP;NO. 4277;4277;4277;;;;OS;;UNG3/4;;;;RIB?;;;;;;FR;;;;;;;;;;;;;;;27;;;;;;;;;;;;;;;;;;;;;;;;;;21521;;;nouvelle;;;OS;
2019;4278;K5;IIa ;-11.591;5.07;-2.041;FAUNE;;;3,6;NA;;;18;us18;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;US18;9.EJOP;NO. 4278;4278;4278;;;;OS;;UNG3/4;;;;RIB?;;;;;;FR;;;;;;;;;;;;;;;58;;;;;;;;;;;;;;;;;;;;;;;;;;21522;;;nouvelle;;;OS;
2019;4279;K5;IIa ;-11.632;5.024;-2.04;SILEX;;;6,8;NA;;;18;us18;NA;INDET;;Santonien;lustré (brillance);2;;;;1039;;Nucléus à éclat allongé?;;;;;;;Laminaire;;;;;;>20;;652;414;363;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019;4280;K5;IIa ;-11.606;5.041;-2.043;SILEX;;;2,4;NA;;;18;us18;NA;INDET;;Santonien;frais;1;;;;0;;Eclat non cortical;;Fragment;;;;;indéterminé;;;;;;oct-20;;20,2;13,2;2,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019;4281;K5;IIa ;-11.634;5.136;-2.028;SILEX;;;9,7;NA;;;18;us18;NA;INDET;;Santonien;lustré (brillance);2;;;;0;;Nucléus à éclat allongé?;;Fragment;;;;;Laminaire;;;;;;>20;;9123;5211;246;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019;4282;K5;IIa ;-11.736;5.137;-2.037;FAUNE;;;3;NA;;;18;us18;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;US18;9.EJOP;NO. 4282;4282;4282;;;;OS;;UNG3/4;;;;LBN;;;;;;SH;FR;;;;;;;;;;;;;;30;;;;;;;;;;;;;;;;;;;;;;;;;;21523;;;nouvelle;;;OS;
2019;4283;K5;IIa ;-11.724;5.11;-2.03;FAUNE;;;2,4;NA;;;18;us18;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;US18;9.EJOP;NO. 4283;4283;4283;;;;ANT;;RANG;;;;1.ANT;;;;;;SH;FR;;;;;;;;;;;;;;27;;;;;NAP;0;;;;;NAP;NAP;;;;;;;;;;;;;;21524;;;nouvelle;S;;OS;
2019;4284;K5;IIb ;-11.757;5.096;-2.039;FAUNE;;;5,8;1;230;17;18;us18;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;US18b;9.EJOP;NO. 4284;4284;4284;;;;OS;;UNG3/4;;;;LBN?;;;;;;FR;;;;;;;;;;;;;;;58;;;;;;;;;;;;;;;;;;;;;;;;;;21525;;;nouvelle;;;OS;
2019;4285;K5;IIb ;-11.894;5.086;-2.04;FAUNE;;;2;NA;;;18;us18;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;US18b;9.EJOP;NO. 4285;4285;4285;;;;OS;;MAM;;;;RIB?;;;;;;FR;;;;;;;;;;;;;;;17;;;;;;;;;;;;;;;;;;;;;;;;;;21526;;;nouvelle;;;OS;
2019;4286;K5;IIb ;-11.995;5.134;-2.026;FAUNE;;;3,2;NA;;;18;us18;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;US18b;9.EJOP;NO. 4286;4286;4286;;;;OS;;UNG3/4;;;;RIB?;;;;;;;;;;;;;;;;;;;;;37;;;;;;;;;;;;;;;;;;;;;;;;;;21527;;;nouvelle;;;OS;
2019;4287;K5;IIb ;-11.993;5.03;-2.017;FAUNE;;;2,8;NA;;;18;us18;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;US18b;9.EJOP;NO. 4287;4287;4287;;;;OS;;RANG;;;;MTP;;;;;;SH;FR;;;;;;;;;;;;;;29;;1;1;CRACK;SOM;100;;;;;F;REC;;;;;;;;;;;;;;21528;;;nouvelle;;;OS;
2019;4288;K5;IIb ;-11.824;5.225;-2.03;SILEX;;;2,9;NA;;;18;us18;NA;INDET;;Santonien;lustré (brillance);2;;;;19;;Eclat cortical;<50%;;;lisse ;;;indéterminé;;;;;;oct-20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019;4289;K5;IIc ;-11.85;5.294;-2.03;SILEX;;;3;NA;;;18;us18;NA;INDET;;Santonien;lustré (brillance);2;;;;6089;;Eclat cortical;>50%;Fragment;;;;;indéterminé;;;;;;>20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019;4290;K5;Id;-11.122;5.321;-2.034;FAUNE;;;4;NA;;;18;us18;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;US18;9.EJOP;NO. 4290;4290;4290;;;;OS;;UNG3/4;;;;LBN;;;;;;SH;FR;;;;;;;;;;;;;;42;;;;;;;;;;;;;;;;;;;;;;;;;;21529;;;nouvelle;;;OS;
2019;4291;K5;Id;-11.181;5.312;-2.037;FAUNE;;;2,5;NA;;;18;us18;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;US18;9.EJOP;NO. 4291;4291;4291;;;;OS;;MAM;;;;RIB?;;;;;;FR;;;;;;;;;;;;;;;26;;;;;;;;;;;;;;;;;;;;;;;;;;21530;;;nouvelle;;;OS;
2019;4292;K5;Ic;-11.318;5.34;-2.028;SILEX;;;3;NA;;;18;us18;MST;PM;;Santonien;lustré/concassé DOUBLE PATINE DU CASSURE?;3;;;;0;;Eclat non cortical;;Fragment;;ôté / cassé;;;indéterminé;;;;;;>20;;21,8;22;9,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019;4293;K5;Ic;-11.45;5.277;-2.028;SILEX;;;2,9;NA;;;18;us18;MST;PM;;Santonien;lustré/concassé;3;;;;0;;Eclat non cortical;;Fragment;;;;;indéterminé;;;;;;>20;;27,7;19,5;7,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019;4294;K5;IId ;-11.536;5.263;-2.027;FAUNE;;;2,8;NA;;;18;us18;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;US18;9.EJOP;NO. 4294;4294;4294;;;;OS;;UNG3/4;;;;10.MANMAX;;;;;;ALVE;FR;;;;;;;;;;;;;;27;;;;;;;;;;;;;;;;;;;;;;;;;;21531;;;nouvelle;;;OS;
2019;4295;K5;IId ;-11.534;5.332;-2.025;SILEX;;;3,7;NA;;;18;us18;NA;INDET;;Santonien;lustré/concassé;3;;;;19;;Eclat cortical;<50%;Fragment;;;;;indéterminé;;;;;;>20;;34,9;20,6;8,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019;4296;K5;IId ;-11.698;5.343;-2.03;SILEX;;;3;NA;;;18;us18;MST;PM;;Santonien;lustré/concassé;3;;;;0;;Eclat non cortical;;Fragment;;;;;indéterminé;;;;;;>20;;217;276;62;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019;4297;K5;IId ;-11.696;5.327;-2.033;SILEX;;;5,7;2;12;10;18;us18;MST;PM;;Santonien;lustré/concassé;3;1;2;;0;;Eclat non cortical;;Fragment;Directe dur;lisse ;;;indéterminé;;;;;;>20;;475;275;112;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019;4298;K5;IId ;-11.688;5.356;-2.038;FAUNE;;;2,9;NA;;;18;us18;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;US18;9.EJOP;NO. 4298;4298;4298;;;;OS;;MAM;;;;NID;;;;;;FR;;;;;;;;;;;;;;;29;;;;;;;;;;;;;;;;;;;;;;;;;;21532;;;nouvelle;;;OS;
2019;4299;K5;IId ;-11.717;5.361;-2.026;FAUNE;;;2,4;NA;;;18;us18;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;US18;9.EJOP;NO. 4299;4299;4299;;;;OS;;UNG3/4;;;;RIB?;;;;;;FR;;;;;;;;;;;;;;;22;;;;;;;;;;;;;;;;;;;;;;;;;;21533;;;nouvelle;;;OS;
2019;4300;K5;IIc  ;-11.784;5.407;-2.023;SILEX;;;2,7;NA;;;18;us18;NA;INDET;;Santonien;lustré (brillance);2;;;;6089;;Eclat cortical;>50%;Fragment;;;;;indéterminé;;;;;;oct-20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019;4301;K5;IIc  ;-11.812;5.482;-2.031;FAUNE;;;2,7;NA;;;18;us18;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;US18;9.EJOP;NO. 4301;4301;4301;;;;OS;;MAM;;;;NID;;;;;;FR;;;;;;;;;;;;;;;28;;;;;;;;;;;;;;;;;;;;;;;;;;21534;;;nouvelle;;;OS;
2019;4302;K5;IIc  ;-11.905;5.464;-2.039;SILEX;;;2,5;NA;;;18;us18;NA;INDET;;Santonien;désilicifié (creux, poudreux);0;;;;0;;Eclat non cortical;;Fragment;;lisse ;;;indéterminé;;;;;;oct-20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019;4303;K5;IIc  ;-11.943;5.37;-2.04;SILEX;;;2,6;NA;;;18;us18;NA;INDET;;Santonien;frais;1;;;;0;;Eclat non cortical;;;;Punctiforme;;;indéterminé;;;;;;05-oct;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019;4304;K5;IIc  ;-11.872;5.495;-2.043;SILEX;;;3,3;NA;;;18;us18;NA;INDET;;Santonien;lustré (brillance);2;;;;0;;Eclat non cortical;;Fragment;;lisse ;;;indéterminé;;;;;;>20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019;4305;K5;IIIb;-11.794;5.509;-2.038;FAUNE;;;2,1;NA;;;18;us18;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;US18;9.EJOP;NO. 4305;4305;4305;;;;OS;;MAM;;;;NID;;;;;;FR;;;;;;;;;;;;;;;19;;;;;;;;;;;;;;;;;;;;;;;;;;21535;;;nouvelle;;;OS;
2019;4306;K5;IIIa;-11.666;5.562;-2.037;SILEX;;;2,7;NA;;;18;us18;MST;PM;;Santonien;lustré (brillance);2;;;;0;;Eclat Kombewa;;;;dièdre;;;indéterminé;;;;;;>20;;11,1;27,6;5,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
